pixel_no	pixel_x	pixel_y	latitude	longitude	reflec_1_NOICOL_mean	reflec_1_NOICOL_sigma	band	Product	ICOL_ID	Percentage_difference	Distance_Km
57	150	272	58.570633	17.487322	0.0012185279	2.46E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	21.763
58	151	273	58.56744	17.49018	0.0011488748	1.93E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	22.155
59	152	274	58.564247	17.493038	0.0011361878	1.91E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	22.546
60	153	275	58.561054	17.495895	0.0010498343	2.25E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	22.938
61	154	276	58.557854	17.498741	0.001117286	2.19E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	23.331
62	155	277	58.55465	17.501587	0.0011512571	2.45E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	23.724
63	156	278	58.551445	17.50443	0.0011872667	3.07E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	24.115
64	157	279	58.54825	17.507275	0.0010040121	2.93E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	24.508
65	158	280	58.545048	17.51012	0.0010153739	2.57E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	24.901
66	159	281	58.541843	17.512964	9.55E-04	2.01E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	25.070
67	160	281	58.541176	17.51724	9.97E-04	2.09E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	25.462
68	161	282	58.537975	17.520084	0.0010066823	1.22E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	25.855
69	162	283	58.53477	17.522924	9.85E-04	1.88E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	26.247
70	163	284	58.53157	17.525764	9.69E-04	1.49E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	26.639
71	164	285	58.528374	17.528606	0.0010733099	1.39E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	27.031
72	165	286	58.52517	17.531446	0.0010859233	1.44E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	27.424
73	166	287	58.52197	17.534286	0.0010285233	1.58E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	0.156
1	97	217	58.74499	17.338377	-1.72E-04	2.96E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	0.548
2	98	218	58.741795	17.341255	-1.27E-04	3.27E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	0.940
3	99	219	58.7386	17.344131	8.31E-05	4.11E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	1.332
4	100	220	58.73541	17.347012	4.43E-04	4.65E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	1.566
5	100	221	58.732872	17.345583	6.13E-04	4.83E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	1.956
6	101	222	58.729675	17.348461	8.66E-04	2.43E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	2.346
7	102	223	58.72648	17.351336	0.0010330091	1.95E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	2.737
8	103	224	58.723286	17.354212	9.42E-04	1.90E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	3.128
9	104	225	58.72009	17.357088	9.87E-04	1.37E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	3.519
10	105	226	58.716892	17.35996	0.0010091395	1.18E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	3.911
11	106	227	58.7137	17.362833	0.0010932395	1.91E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	4.145
12	106	228	58.711163	17.361404	0.0010744922	2.17E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	4.536
13	107	229	58.707966	17.364277	9.32E-04	2.57E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	4.926
14	108	230	58.704773	17.367151	8.73E-04	1.57E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	5.318
15	109	231	58.701576	17.370024	9.18E-04	1.71E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	5.708
16	110	232	58.698383	17.372892	9.84E-04	1.53E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	6.100
17	111	233	58.695187	17.375763	0.0010118257	2.52E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	6.491
18	112	234	58.69199	17.378633	0.0010798051	2.11E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	6.725
19	112	235	58.689457	17.377205	0.0010539724	1.96E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	7.116
20	113	236	58.68626	17.380072	0.0012228077	1.07E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	7.507
21	114	237	58.683067	17.38294	0.0010840094	2.03E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	7.898
22	115	238	58.67987	17.385807	0.0010924923	1.54E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	8.288
23	116	239	58.676678	17.388676	0.0011261031	2.08E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	8.680
24	117	240	58.67348	17.391542	0.0011158132	1.73E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	9.071
25	118	241	58.670288	17.394407	0.0012343215	1.78E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	9.462
26	119	242	58.667095	17.397272	0.00123144	2.03E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	9.853
27	120	243	58.6639	17.400137	0.0011016695	2.34E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	10.244
28	121	244	58.660706	17.403002	0.0011400415	2.33E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	10.635
29	122	245	58.65751	17.405867	0.0011492627	2.36E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	11.027
30	123	246	58.654316	17.408728	0.0010763886	2.40E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	11.418
31	124	247	58.651123	17.411592	0.0011164616	1.76E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	11.809
32	125	248	58.64793	17.414452	0.0011420003	1.24E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	12.201
33	126	249	58.644733	17.417315	0.0011621306	2.59E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	12.592
34	127	250	58.64154	17.420177	0.0012292061	2.14E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	12.983
35	128	251	58.63835	17.423035	0.0010295421	2.00E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	13.374
36	129	252	58.63516	17.425896	0.00110197	2.68E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	13.766
37	130	253	58.63196	17.428755	0.0010709475	2.65E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	14.157
38	131	254	58.62877	17.431614	0.0010336424	2.47E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	14.549
39	132	255	58.625576	17.434471	0.001094364	1.45E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	14.940
40	133	256	58.622383	17.437326	0.001049778	8.88E-05	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	15.331
41	134	257	58.61919	17.440184	0.001162122	2.07E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	15.723
42	135	258	58.615997	17.44304	0.0010162446	2.34E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	16.114
43	136	259	58.612804	17.445896	0.0010680875	1.83E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	16.506
44	137	260	58.609608	17.448751	0.0011430738	1.64E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	16.897
45	138	261	58.606415	17.451603	0.0012437034	1.38E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	17.289
46	139	262	58.60322	17.454458	0.0011796312	1.17E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	17.680
47	140	263	58.60003	17.457312	0.0010655372	1.22E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	18.071
48	141	264	58.596836	17.460165	0.0010833362	1.96E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	18.463
49	142	265	58.593643	17.463015	0.0012262283	1.84E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	18.854
50	143	266	58.59045	17.465866	0.001195031	2.38E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	19.246
51	144	267	58.587257	17.46873	0.0011615056	2.45E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	19.638
52	145	268	58.584064	17.471592	0.0010972928	1.64E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	19.804
53	146	268	58.58341	17.475883	0.0011576439	1.74E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	20.196
54	147	269	58.58021	17.47874	9.91E-04	1.50E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	20.587
55	148	270	58.57702	17.481602	0.0010314101	1.87E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	20.979
56	149	271	58.573826	17.484463	0.0010496598	1.23E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	21.371
57	150	272	58.570633	17.487322	0.0012638628	2.26E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	21.763
58	151	273	58.56744	17.49018	0.0011914487	1.79E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	22.155
59	152	274	58.564247	17.493038	0.0012124903	1.80E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	22.546
60	153	275	58.561054	17.495895	0.0011381245	2.14E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	22.938
61	154	276	58.557854	17.498741	0.0012049765	1.98E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	23.331
62	155	277	58.55465	17.501587	0.0012350257	2.26E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	23.724
63	156	278	58.551445	17.50443	0.0012612758	2.89E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	24.115
64	157	279	58.54825	17.507275	0.0010737112	2.75E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	24.508
65	158	280	58.545048	17.51012	0.0010807395	2.30E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	24.901
66	159	281	58.541843	17.512964	0.0010422677	1.92E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	25.070
67	160	281	58.541176	17.51724	0.0010793653	1.89E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	25.462
68	161	282	58.537975	17.520084	0.0010969179	1.15E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	25.855
69	162	283	58.53477	17.522924	0.0010717756	1.74E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	26.247
70	163	284	58.53157	17.525764	0.0010778565	1.38E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	26.639
71	164	285	58.528374	17.528606	0.001174916	1.35E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	27.031
72	165	286	58.52517	17.531446	0.0011850629	1.28E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	27.424
73	166	287	58.52197	17.534286	0.0011413147	1.55E-04	reflec_2	FUB_L1N_NOL1N_20100511	1	-200.00	0.156
1	97	217	58.74499	17.338377	-3.40E-04	5.00E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	0.548
2	98	218	58.741795	17.341255	-2.35E-04	5.91E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	0.940
3	99	219	58.7386	17.344131	1.88E-04	7.45E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	1.332
4	100	220	58.73541	17.347012	7.90E-04	7.85E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	1.566
5	100	221	58.732872	17.345583	9.83E-04	7.64E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	1.956
6	101	222	58.729675	17.348461	0.0013934048	2.96E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	2.346
7	102	223	58.72648	17.351336	0.0015840558	2.13E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	2.737
8	103	224	58.723286	17.354212	0.0014993986	2.66E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	3.128
9	104	225	58.72009	17.357088	0.0015587824	1.70E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	3.519
10	105	226	58.716892	17.35996	0.0016013043	1.50E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	3.911
11	106	227	58.7137	17.362833	0.0017440747	2.43E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	4.145
12	106	228	58.711163	17.361404	0.0017924435	2.51E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	4.536
13	107	229	58.707966	17.364277	0.0017138635	2.58E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	4.926
14	108	230	58.704773	17.367151	0.0017361959	1.97E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	5.318
15	109	231	58.701576	17.370024	0.0017472295	2.21E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	5.708
16	110	232	58.698383	17.372892	0.0017946623	2.22E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	6.100
17	111	233	58.695187	17.375763	0.0018047439	3.00E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	6.491
18	112	234	58.69199	17.378633	0.0018648326	2.66E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	6.725
19	112	235	58.689457	17.377205	0.0018517427	2.13E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	7.116
20	113	236	58.68626	17.380072	0.0020390998	1.79E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	7.507
21	114	237	58.683067	17.38294	0.0018129246	2.82E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	7.898
22	115	238	58.67987	17.385807	0.00184593	2.10E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	8.288
23	116	239	58.676678	17.388676	0.001869774	2.78E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	8.680
24	117	240	58.67348	17.391542	0.0018461148	1.87E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	9.071
25	118	241	58.670288	17.394407	0.0019431855	1.82E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	9.462
26	119	242	58.667095	17.397272	0.0018994622	2.44E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	9.853
27	120	243	58.6639	17.400137	0.0017310969	2.91E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	10.244
28	121	244	58.660706	17.403002	0.0017410627	2.75E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	10.635
29	122	245	58.65751	17.405867	0.0017591112	2.79E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	11.027
30	123	246	58.654316	17.408728	0.0016625618	3.15E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	11.418
31	124	247	58.651123	17.411592	0.0016633018	2.15E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	11.809
32	125	248	58.64793	17.414452	0.0016310888	1.79E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	12.201
33	126	249	58.644733	17.417315	0.0016024082	2.93E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	12.592
34	127	250	58.64154	17.420177	0.0016735407	2.41E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	12.983
35	128	251	58.63835	17.423035	0.0015066921	1.93E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	13.374
36	129	252	58.63516	17.425896	0.0015724524	2.22E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	13.766
37	130	253	58.63196	17.428755	0.0015310026	2.59E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	14.157
38	131	254	58.62877	17.431614	0.0014674966	2.70E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	14.549
39	132	255	58.625576	17.434471	0.001526705	1.78E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	14.940
40	133	256	58.622383	17.437326	0.0014693878	1.09E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	15.331
41	134	257	58.61919	17.440184	0.0016062355	2.38E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	15.723
42	135	258	58.615997	17.44304	0.0014670849	2.74E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	16.114
43	136	259	58.612804	17.445896	0.0015595966	2.29E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	16.506
44	137	260	58.609608	17.448751	0.0015852859	1.52E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	16.897
45	138	261	58.606415	17.451603	0.0016799885	1.40E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	17.289
46	139	262	58.60322	17.454458	0.0016691637	1.33E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	17.680
47	140	263	58.60003	17.457312	0.0015709319	1.13E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	18.071
48	141	264	58.596836	17.460165	0.0015851358	2.22E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	18.463
49	142	265	58.593643	17.463015	0.0016980314	1.99E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	18.854
50	143	266	58.59045	17.465866	0.0016442888	2.87E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	19.246
51	144	267	58.587257	17.46873	0.0015931369	2.80E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	19.638
52	145	268	58.584064	17.471592	0.0015275556	1.56E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	19.804
53	146	268	58.58341	17.475883	0.0015744373	1.70E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	20.196
54	147	269	58.58021	17.47874	0.001405979	1.88E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	20.587
55	148	270	58.57702	17.481602	0.0014548241	2.57E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	20.979
56	149	271	58.573826	17.484463	0.0014734659	1.52E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	21.371
57	150	272	58.570633	17.487322	0.0016573529	2.38E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	21.763
58	151	273	58.56744	17.49018	0.0015629298	2.04E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	22.155
59	152	274	58.564247	17.493038	0.0016798732	2.11E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	22.546
60	153	275	58.561054	17.495895	0.0016297259	2.34E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	22.938
61	154	276	58.557854	17.498741	0.0017061839	1.90E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	23.331
62	155	277	58.55465	17.501587	0.0017385158	2.22E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	23.724
63	156	278	58.551445	17.50443	0.001739711	2.96E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	24.115
64	157	279	58.54825	17.507275	0.0014962119	2.89E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	24.508
65	158	280	58.545048	17.51012	0.0014910098	2.18E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	24.901
66	159	281	58.541843	17.512964	0.0015028897	2.29E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	25.070
67	160	281	58.541176	17.51724	0.0015398538	1.90E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	25.462
68	161	282	58.537975	17.520084	0.0015866345	1.61E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	25.855
69	162	283	58.53477	17.522924	0.0015477766	1.86E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	26.247
70	163	284	58.53157	17.525764	0.0016202802	1.52E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	26.639
71	164	285	58.528374	17.528606	0.0017181138	1.72E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	27.031
72	165	286	58.52517	17.531446	0.0017188414	1.32E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	27.424
73	166	287	58.52197	17.534286	0.0017062597	1.82E-04	reflec_3	FUB_L1N_NOL1N_20100511	1	-200.00	0.156
1	97	217	58.74499	17.338377	-2.04E-04	6.05E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	0.548
2	98	218	58.741795	17.341255	-9.92E-05	7.31E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	0.940
3	99	219	58.7386	17.344131	4.11E-04	8.74E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	1.332
4	100	220	58.73541	17.347012	0.0010603182	8.66E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	1.566
5	100	221	58.732872	17.345583	0.0011969649	8.05E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	1.956
6	101	222	58.729675	17.348461	0.0016382039	2.49E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	2.346
7	102	223	58.72648	17.351336	0.0017806909	1.78E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	2.737
8	103	224	58.723286	17.354212	0.001721804	2.51E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	3.128
9	104	225	58.72009	17.357088	0.0017669557	1.56E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	3.519
10	105	226	58.716892	17.35996	0.0018217657	1.42E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	3.911
11	106	227	58.7137	17.362833	0.0019719494	2.17E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	4.145
12	106	228	58.711163	17.361404	0.0020799625	2.19E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	4.536
13	107	229	58.707966	17.364277	0.002127049	2.08E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	4.926
14	108	230	58.704773	17.367151	0.0022454332	1.68E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	5.318
15	109	231	58.701576	17.370024	0.0022056696	1.99E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	5.708
16	110	232	58.698383	17.372892	0.002204993	2.19E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	6.100
17	111	233	58.695187	17.375763	0.0021862974	2.33E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	6.491
18	112	234	58.69199	17.378633	0.0022046983	2.54E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	6.725
19	112	235	58.689457	17.377205	0.0022163736	1.68E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	7.116
20	113	236	58.68626	17.380072	0.00233709	2.13E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	7.507
21	114	237	58.683067	17.38294	0.0021008158	2.67E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	7.898
22	115	238	58.67987	17.385807	0.0021527547	2.15E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	8.288
23	116	239	58.676678	17.388676	0.0021553314	2.70E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	8.680
24	117	240	58.67348	17.391542	0.0021307964	1.47E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	9.071
25	118	241	58.670288	17.394407	0.0021646377	1.51E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	9.462
26	119	242	58.667095	17.397272	0.0020910455	2.12E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	9.853
27	120	243	58.6639	17.400137	0.001945858	2.46E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	10.244
28	121	244	58.660706	17.403002	0.0019184613	2.32E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	10.635
29	122	245	58.65751	17.405867	0.0019350621	2.23E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	11.027
30	123	246	58.654316	17.408728	0.0018523684	2.80E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	11.418
31	124	247	58.651123	17.411592	0.0018096834	2.21E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	11.809
32	125	248	58.64793	17.414452	0.0017258842	1.80E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	12.201
33	126	249	58.644733	17.417315	0.0016584088	2.40E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	12.592
34	127	250	58.64154	17.420177	0.0017099658	2.00E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	12.983
35	128	251	58.63835	17.423035	0.0016372172	1.41E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	13.374
36	129	252	58.63516	17.425896	0.0016755917	1.08E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	13.766
37	130	253	58.63196	17.428755	0.0016351758	1.73E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	14.157
38	131	254	58.62877	17.431614	0.0015662094	2.15E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	14.549
39	132	255	58.625576	17.434471	0.0016003588	1.73E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	14.940
40	133	256	58.622383	17.437326	0.0015508708	1.12E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	15.331
41	134	257	58.61919	17.440184	0.0016685214	2.03E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	15.723
42	135	258	58.615997	17.44304	0.0015847773	2.25E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	16.114
43	136	259	58.612804	17.445896	0.0016803615	2.05E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	16.506
44	137	260	58.609608	17.448751	0.001648092	1.25E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	16.897
45	138	261	58.606415	17.451603	0.0017018701	1.27E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	17.289
46	139	262	58.60322	17.454458	0.0017544276	1.64E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	17.680
47	140	263	58.60003	17.457312	0.001708394	1.14E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	18.071
48	141	264	58.596836	17.460165	0.0017108647	1.94E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	18.463
49	142	265	58.593643	17.463015	0.0017527501	1.58E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	18.854
50	143	266	58.59045	17.465866	0.0016941263	2.49E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	19.246
51	144	267	58.587257	17.46873	0.0016443585	2.38E-04	reflec_4	FUB_L1N_NOL1N_20100511	1	-200.00	19.638
