pixel_no	pixel_x	pixel_y	latitude	longitude	reflec_1_NOICOL_mean	reflec_1_NOICOL_sigma	band	Product	ICOL_ID	Percentage_difference	Distance_Km
62	145	281	58.557537	17.501186	0.003483154	3.01E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	23.029
63	146	282	58.554394	17.504232	0.0034872808	4.13E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	23.420
64	147	283	58.551254	17.507275	0.0035482168	3.47E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	23.811
65	148	284	58.54812	17.51032	0.00360437	2.97E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	24.201
66	149	285	58.54498	17.513361	0.0036682605	2.81E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	24.592
67	150	286	58.541836	17.516405	0.0038375643	2.85E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	24.983
68	151	287	58.5387	17.519445	0.0040038223	7.02E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	25.374
69	152	288	58.535557	17.522488	0.003952783	5.20E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	25.765
70	153	289	58.532417	17.525526	0.004102441	8.28E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	26.156
71	154	290	58.529278	17.528566	0.0040701013	6.60E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	26.546
72	155	291	58.52614	17.531605	0.003928532	5.88E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	26.937
73	156	292	58.523003	17.534645	0.0039357073	6.08E-04	reflec_4	FUB_L1N_NOL1N_20080872	1	-200.00	27.328
1	89	220	58.74611	17.336355	0.0020848447	0.0013253555	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	0.066
2	90	221	58.742977	17.339436	0.0011200651	0.001629314	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	0.388
3	91	222	58.739845	17.342514	0.0017769334	0.002929644	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	0.776
4	91	223	58.737293	17.341244	0.0028956127	0.0029517869	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	1.026
5	92	224	58.734158	17.344322	0.0031522906	0.0019763196	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	1.408
6	93	225	58.731026	17.347399	0.0043209502	6.91E-04	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	1.794
7	94	226	58.727894	17.35048	0.0051828	0.002030051	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	2.181
8	95	227	58.724762	17.353552	0.006245939	0.0011529769	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	2.570
9	96	228	58.72163	17.35663	0.0069096843	5.91E-04	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	2.959
10	96	229	58.719078	17.355356	0.00677519	0.0011945943	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	3.199
11	97	230	58.71594	17.358423	0.006827408	0.0012706136	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	3.587
12	98	231	58.712795	17.361488	0.0067827227	0.001383447	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	3.976
13	99	232	58.709656	17.364552	0.0057567777	8.45E-04	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	4.365
14	100	233	58.706516	17.367617	0.005781813	0.0010613464	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	4.755
15	100	234	58.703964	17.366343	0.0061969734	0.0010043044	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	4.995
16	101	235	58.70082	17.369404	0.005427007	0.0013846885	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	5.384
17	102	236	58.697678	17.372467	0.0039677043	5.90E-04	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	5.773
18	103	237	58.69454	17.375528	0.0038336404	2.66E-04	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	6.162
19	104	238	58.691395	17.37859	0.0039780927	4.41E-04	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	6.552
20	105	239	58.688255	17.381653	0.004943137	9.22E-04	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	6.941
21	105	240	58.685703	17.380375	0.005619469	0.0011960196	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	7.180
22	106	241	58.682564	17.383434	0.0051238206	0.001141478	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	7.569
23	107	242	58.679424	17.386492	0.0047224313	5.20E-04	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	7.958
24	108	243	58.67628	17.389553	0.005131003	7.20E-04	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	8.348
25	109	244	58.673138	17.392609	0.004623852	5.57E-04	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	8.738
26	110	245	58.670002	17.395666	0.0045879944	5.82E-04	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	9.127
27	111	246	58.66686	17.398724	0.005085113	4.84E-04	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	9.517
28	112	247	58.663715	17.40178	0.0054295985	6.26E-04	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	9.907
29	113	248	58.660576	17.404833	0.00583314	0.001273334	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	10.297
30	114	249	58.657436	17.40789	0.0064154705	9.14E-04	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	10.687
31	115	250	58.654293	17.410942	0.0068084295	7.83E-04	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	11.077
32	116	251	58.651154	17.413998	0.0069335285	5.70E-04	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	11.468
33	117	252	58.648014	17.417048	0.006094098	0.0013246448	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	11.858
34	118	253	58.644875	17.420103	0.0049335994	9.06E-04	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	12.248
35	118	254	58.642323	17.418821	0.0047623916	5.94E-04	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	12.482
36	119	255	58.63918	17.421873	0.004663407	2.95E-04	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	12.872
37	120	256	58.636044	17.424923	0.0049526887	3.05E-04	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	13.262
38	121	257	58.632904	17.427975	0.005388332	2.89E-04	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	13.652
39	122	258	58.62976	17.431025	0.0054354654	5.07E-04	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	14.042
40	123	259	58.626617	17.434072	0.0055893245	7.27E-04	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	14.433
41	124	260	58.623478	17.437119	0.0055883643	8.34E-04	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	14.823
42	125	261	58.62034	17.440168	0.005518907	5.46E-04	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	15.213
43	126	262	58.6172	17.443224	0.005584047	3.86E-04	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	15.604
44	127	263	58.614056	17.446281	0.005353854	2.98E-04	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	15.995
45	128	264	58.610916	17.449337	0.0048328573	6.21E-04	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	16.385
46	129	265	58.607777	17.45239	0.004617028	8.23E-04	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	16.776
47	130	266	58.604637	17.455446	0.0043863812	8.32E-04	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	17.167
48	131	267	58.601498	17.4585	0.004039918	4.78E-04	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	17.557
49	132	268	58.59836	17.461555	0.00384356	4.97E-04	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	17.948
50	133	269	58.595215	17.464603	0.003798803	4.29E-04	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	18.339
51	134	270	58.592075	17.467657	0.0036447952	1.86E-04	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	18.730
52	135	271	58.588936	17.470707	0.0037617271	5.19E-04	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	19.120
53	136	272	58.585793	17.47376	0.004071353	5.91E-04	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	19.511
54	137	273	58.582653	17.47681	0.0040630763	5.18E-04	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	19.902
55	138	274	58.579514	17.479858	0.0043028016	3.12E-04	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	20.293
56	139	275	58.576374	17.482906	0.004424479	4.86E-04	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	20.684
57	140	276	58.57324	17.485956	0.004315047	4.62E-04	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	21.074
58	141	277	58.570095	17.489002	0.004120891	3.51E-04	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	21.465
59	142	278	58.566956	17.492052	0.0039300127	2.29E-04	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	21.856
60	143	279	58.563816	17.495096	0.0038829942	2.35E-04	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	22.247
61	144	280	58.560673	17.498142	0.0041397833	6.66E-04	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	22.638
62	145	281	58.557537	17.501186	0.004184641	5.54E-04	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	23.029
63	146	282	58.554394	17.504232	0.0040910607	5.00E-04	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	23.420
64	147	283	58.551254	17.507275	0.0041189017	3.72E-04	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	23.811
65	148	284	58.54812	17.51032	0.0041638776	4.04E-04	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	24.201
66	149	285	58.54498	17.513361	0.004287713	4.14E-04	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	24.592
67	150	286	58.541836	17.516405	0.00458424	5.49E-04	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	24.983
68	151	287	58.5387	17.519445	0.005033673	0.0013323126	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	25.374
69	152	288	58.535557	17.522488	0.004999227	0.0012923563	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	25.765
70	153	289	58.532417	17.525526	0.0053870217	0.001924924	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	26.156
71	154	290	58.529278	17.528566	0.0052910415	0.0016334106	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	26.546
72	155	291	58.52614	17.531605	0.005087712	0.0013440778	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	26.937
73	156	292	58.523003	17.534645	0.0048779747	0.0011024608	reflec_5	FUB_L1N_NOL1N_20080872	1	-200.00	27.328
1	89	220	58.74611	17.336355	-2.44E-04	5.63E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	0.066
2	90	221	58.742977	17.339436	-4.36E-04	7.08E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	0.388
3	91	222	58.739845	17.342514	2.10E-05	0.0012908377	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	0.776
4	91	223	58.737293	17.341244	6.16E-04	0.0012936445	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	1.026
5	92	224	58.734158	17.344322	7.08E-04	8.71E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	1.408
6	93	225	58.731026	17.347399	0.001371158	4.52E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	1.794
7	94	226	58.727894	17.35048	0.0020039494	0.0011984387	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	2.181
8	95	227	58.724762	17.353552	0.0026691693	7.69E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	2.570
9	96	228	58.72163	17.35663	0.0032466138	5.42E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	2.959
10	96	229	58.719078	17.355356	0.0032029843	9.39E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	3.199
11	97	230	58.71594	17.358423	0.0032493584	9.79E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	3.587
12	98	231	58.712795	17.361488	0.0031306203	0.001043339	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	3.976
13	99	232	58.709656	17.364552	0.002292561	5.24E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	4.365
14	100	233	58.706516	17.367617	0.0023465476	6.78E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	4.755
15	100	234	58.703964	17.366343	0.0026176753	6.63E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	4.995
16	101	235	58.70082	17.369404	0.002071942	8.64E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	5.384
17	102	236	58.697678	17.372467	0.0012689111	2.85E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	5.773
18	103	237	58.69454	17.375528	0.0012096517	1.01E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	6.162
19	104	238	58.691395	17.37859	0.0013378528	2.54E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	6.552
20	105	239	58.688255	17.381653	0.0020321177	7.05E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	6.941
21	105	240	58.685703	17.380375	0.0024513728	8.51E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	7.180
22	106	241	58.682564	17.383434	0.0020395205	8.64E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	7.569
23	107	242	58.679424	17.386492	0.0017363848	3.89E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	7.958
24	108	243	58.67628	17.389553	0.0020223302	4.79E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	8.348
25	109	244	58.673138	17.392609	0.001721153	3.45E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	8.738
26	110	245	58.670002	17.395666	0.0017294325	3.96E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	9.127
27	111	246	58.66686	17.398724	0.0020882953	3.50E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	9.517
28	112	247	58.663715	17.40178	0.002298086	4.78E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	9.907
29	113	248	58.660576	17.404833	0.0026314121	9.49E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	10.297
30	114	249	58.657436	17.40789	0.00304318	6.35E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	10.687
31	115	250	58.654293	17.410942	0.0033499761	5.88E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	11.077
32	116	251	58.651154	17.413998	0.003494614	4.30E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	11.468
33	117	252	58.648014	17.417048	0.0029653488	9.15E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	11.858
34	118	253	58.644875	17.420103	0.0021960891	6.32E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	12.248
35	118	254	58.642323	17.418821	0.0020909503	3.80E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	12.482
36	119	255	58.63918	17.421873	0.0019777508	1.86E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	12.872
37	120	256	58.636044	17.424923	0.0021779835	2.09E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	13.262
38	121	257	58.632904	17.427975	0.0024500738	1.64E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	13.652
39	122	258	58.62976	17.431025	0.0024329494	3.77E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	14.042
40	123	259	58.626617	17.434072	0.002436092	4.69E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	14.433
41	124	260	58.623478	17.437119	0.0024411771	5.75E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	14.823
42	125	261	58.62034	17.440168	0.0024057836	3.88E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	15.213
43	126	262	58.6172	17.443224	0.0024745383	2.50E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	15.604
44	127	263	58.614056	17.446281	0.0022524297	2.45E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	15.995
45	128	264	58.610916	17.449337	0.001899332	4.29E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	16.385
46	129	265	58.607777	17.45239	0.0017497517	5.13E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	16.776
47	130	266	58.604637	17.455446	0.0016291835	5.29E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	17.167
48	131	267	58.601498	17.4585	0.0014125168	2.81E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	17.557
49	132	268	58.59836	17.461555	0.0012902574	3.20E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	17.948
50	133	269	58.595215	17.464603	0.001245889	2.39E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	18.339
51	134	270	58.592075	17.467657	0.0011530773	1.24E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	18.730
52	135	271	58.588936	17.470707	0.0011966877	2.67E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	19.120
53	136	272	58.585793	17.47376	0.0014160222	3.84E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	19.511
54	137	273	58.582653	17.47681	0.0013973542	3.30E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	19.902
55	138	274	58.579514	17.479858	0.0015293218	2.28E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	20.293
56	139	275	58.576374	17.482906	0.0015622495	3.27E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	20.684
57	140	276	58.57324	17.485956	0.0015068846	3.23E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	21.074
58	141	277	58.570095	17.489002	0.0013696799	1.96E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	21.465
59	142	278	58.566956	17.492052	0.0012990602	1.13E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	21.856
60	143	279	58.563816	17.495096	0.0012894893	1.17E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	22.247
61	144	280	58.560673	17.498142	0.0014767281	4.19E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	22.638
62	145	281	58.557537	17.501186	0.0014798184	3.71E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	23.029
63	146	282	58.554394	17.504232	0.0013753095	2.86E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	23.420
64	147	283	58.551254	17.507275	0.0013924878	2.25E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	23.811
65	148	284	58.54812	17.51032	0.0013742532	2.55E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	24.201
66	149	285	58.54498	17.513361	0.0014450831	3.27E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	24.592
67	150	286	58.541836	17.516405	0.0016080146	3.98E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	24.983
68	151	287	58.5387	17.519445	0.001954543	0.0010014564	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	25.374
69	152	288	58.535557	17.522488	0.0019267669	9.49E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	25.765
70	153	289	58.532417	17.525526	0.0022588142	0.001525442	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	26.156
71	154	290	58.529278	17.528566	0.0021686298	0.0012912615	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	26.546
72	155	291	58.52614	17.531605	0.001982665	0.0010028972	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	26.937
73	156	292	58.523003	17.534645	0.0018538227	8.38E-04	reflec_6	FUB_L1N_NOL1N_20080872	1	-200.00	27.328
1	89	220	58.74611	17.336355	-1.63E-04	4.42E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	0.066
2	90	221	58.742977	17.339436	-2.30E-04	5.37E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	0.388
3	91	222	58.739845	17.342514	1.03E-04	8.93E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	0.776
4	91	223	58.737293	17.341244	5.25E-04	8.67E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	1.026
5	92	224	58.734158	17.344322	5.47E-04	5.75E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	1.408
6	93	225	58.731026	17.347399	9.84E-04	3.04E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	1.794
7	94	226	58.727894	17.35048	0.0013898896	7.89E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	2.181
8	95	227	58.724762	17.353552	0.0018293811	4.87E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	2.570
9	96	228	58.72163	17.35663	0.0021919592	3.50E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	2.959
10	96	229	58.719078	17.355356	0.002154112	6.14E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	3.199
11	97	230	58.71594	17.358423	0.0021772967	6.37E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	3.587
12	98	231	58.712795	17.361488	0.0020928108	6.84E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	3.976
13	99	232	58.709656	17.364552	0.001555133	3.46E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	4.365
14	100	233	58.706516	17.367617	0.0015854051	4.42E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	4.755
15	100	234	58.703964	17.366343	0.0017726118	4.32E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	4.995
16	101	235	58.70082	17.369404	0.001413625	5.65E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	5.384
17	102	236	58.697678	17.372467	8.82E-04	1.96E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	5.773
18	103	237	58.69454	17.375528	8.41E-04	6.68E-05	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	6.162
19	104	238	58.691395	17.37859	9.26E-04	1.69E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	6.552
20	105	239	58.688255	17.381653	0.0013772146	4.58E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	6.941
21	105	240	58.685703	17.380375	0.0016494252	5.51E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	7.180
22	106	241	58.682564	17.383434	0.0013744567	5.67E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	7.569
23	107	242	58.679424	17.386492	0.0011761674	2.57E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	7.958
24	108	243	58.67628	17.389553	0.0013647577	3.16E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	8.348
25	109	244	58.673138	17.392609	0.0011720543	2.27E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	8.738
26	110	245	58.670002	17.395666	0.0011816768	2.71E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	9.127
27	111	246	58.66686	17.398724	0.0014253469	2.44E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	9.517
28	112	247	58.663715	17.40178	0.0015581329	3.17E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	9.907
29	113	248	58.660576	17.404833	0.001765962	6.16E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	10.297
30	114	249	58.657436	17.40789	0.002035905	4.17E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	10.687
31	115	250	58.654293	17.410942	0.002232228	3.79E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	11.077
32	116	251	58.651154	17.413998	0.002324661	2.81E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	11.468
33	117	252	58.648014	17.417048	0.0019873087	5.93E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	11.858
34	118	253	58.644875	17.420103	0.0014834703	4.11E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	12.248
35	118	254	58.642323	17.418821	0.0014114405	2.46E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	12.482
36	119	255	58.63918	17.421873	0.0013348258	1.19E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	12.872
37	120	256	58.636044	17.424923	0.0014573312	1.34E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	13.262
38	121	257	58.632904	17.427975	0.0016447981	1.10E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	13.652
39	122	258	58.62976	17.431025	0.0016416919	2.62E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	14.042
40	123	259	58.626617	17.434072	0.001645458	3.15E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	14.433
41	124	260	58.623478	17.437119	0.0016434037	3.85E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	14.823
42	125	261	58.62034	17.440168	0.0016130479	2.58E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	15.213
43	126	262	58.6172	17.443224	0.0016616409	1.56E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	15.604
44	127	263	58.614056	17.446281	0.0015166121	1.62E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	15.995
45	128	264	58.610916	17.449337	0.0012842825	2.88E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	16.385
46	129	265	58.607777	17.45239	0.0011791439	3.34E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	16.776
47	130	266	58.604637	17.455446	0.0010963613	3.42E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	17.167
48	131	267	58.601498	17.4585	9.59E-04	1.76E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	17.557
49	132	268	58.59836	17.461555	8.80E-04	2.21E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	17.948
50	133	269	58.595215	17.464603	8.48E-04	1.66E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	18.339
51	134	270	58.592075	17.467657	7.88E-04	9.31E-05	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	18.730
52	135	271	58.588936	17.470707	8.13E-04	1.75E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	19.120
53	136	272	58.585793	17.47376	9.68E-04	2.59E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	19.511
54	137	273	58.582653	17.47681	9.59E-04	2.31E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	19.902
55	138	274	58.579514	17.479858	0.0010563672	1.62E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	20.293
56	139	275	58.576374	17.482906	0.0010697183	2.27E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	20.684
57	140	276	58.57324	17.485956	0.0010301212	2.24E-04	reflec_7	FUB_L1N_NOL1N_20080872	1	-200.00	21.074
